2025-12-10 13:18:06 [GPU-PF] Error: 33.61 m | StdDev: 3.32 m | Neff: 1512 | ResRaw[Mean:-0.0 Std:6.1] | Meas[N:10000 Mean:-110.4 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 33.88 m | StdDev: 3.40 m | Neff: 1361 | ResRaw[Mean:-0.0 Std:6.3] | Meas[N:10000 Mean:-110.3 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 34.02 m | StdDev: 3.47 m | Neff: 1205 | ResRaw[Mean:-0.0 Std:6.4] | Meas[N:10000 Mean:-110.8 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 34.12 m | StdDev: 3.54 m | Neff: 1038 | ResRaw[Mean:-0.0 Std:6.6] | Meas[N:10000 Mean:-109.8 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 34.23 m | StdDev: 3.59 m | Neff: 884 | ResRaw[Mean:0.0 Std:6.7] | Meas[N:10000 Mean:-110.5 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 34.38 m | StdDev: 3.63 m | Neff: 731 | ResRaw[Mean:-0.0 Std:7.0] | Meas[N:10000 Mean:-111.2 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 34.63 m | StdDev: 3.64 m | Neff: 586 | ResRaw[Mean:0.0 Std:7.0] | Meas[N:10000 Mean:-110.7 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 34.81 m | StdDev: 3.63 m | Neff: 1971 | ResRaw[Mean:-0.0 Std:7.0] | Meas[N:10000 Mean:-110.6 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 34.86 m | StdDev: 3.60 m | Neff: 1871 | ResRaw[Mean:0.0 Std:7.0] | Meas[N:10000 Mean:-110.5 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 35.29 m | StdDev: 3.52 m | Neff: 1691 | ResRaw[Mean:-0.0 Std:7.1] | Meas[N:10000 Mean:-110.4 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 35.59 m | StdDev: 3.40 m | Neff: 1474 | ResRaw[Mean:-0.0 Std:7.0] | Meas[N:10000 Mean:-110.5 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 35.70 m | StdDev: 3.23 m | Neff: 1228 | ResRaw[Mean:-0.0 Std:7.0] | Meas[N:10000 Mean:-110.3 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 36.01 m | StdDev: 3.06 m | Neff: 1006 | ResRaw[Mean:0.0 Std:7.0] | Meas[N:10000 Mean:-110.5 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 36.33 m | StdDev: 2.92 m | Neff: 824 | ResRaw[Mean:-0.0 Std:6.9] | Meas[N:10000 Mean:-110.5 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 36.52 m | StdDev: 2.78 m | Neff: 1966 | ResRaw[Mean:0.0 Std:6.7] | Meas[N:10000 Mean:-110.5 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 36.74 m | StdDev: 2.64 m | Neff: 1871 | ResRaw[Mean:0.0 Std:6.6] | Meas[N:10000 Mean:-110.5 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 36.93 m | StdDev: 2.53 m | Neff: 1740 | ResRaw[Mean:-0.0 Std:6.5] | Meas[N:10000 Mean:-110.1 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 37.13 m | StdDev: 2.43 m | Neff: 1603 | ResRaw[Mean:0.0 Std:6.4] | Meas[N:10000 Mean:-109.9 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 37.24 m | StdDev: 2.38 m | Neff: 1483 | ResRaw[Mean:0.0 Std:6.3] | Meas[N:10000 Mean:-110.8 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 37.50 m | StdDev: 2.35 m | Neff: 1373 | ResRaw[Mean:0.0 Std:6.1] | Meas[N:10000 Mean:-109.8 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 37.40 m | StdDev: 2.32 m | Neff: 1274 | ResRaw[Mean:-0.0 Std:6.1] | Meas[N:10000 Mean:-110.7 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 37.55 m | StdDev: 2.30 m | Neff: 1178 | ResRaw[Mean:0.0 Std:6.1] | Meas[N:10000 Mean:-110.5 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 37.71 m | StdDev: 2.29 m | Neff: 1084 | ResRaw[Mean:-0.0 Std:6.0] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 37.74 m | StdDev: 2.28 m | Neff: 986 | ResRaw[Mean:0.0 Std:5.9] | Meas[N:10000 Mean:-110.0 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:06 [GPU-PF] Error: 37.89 m | StdDev: 2.25 m | Neff: 1989 | ResRaw[Mean:-0.0 Std:5.9] | Meas[N:10000 Mean:-110.7 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.12 m | StdDev: 2.20 m | Neff: 1955 | ResRaw[Mean:0.0 Std:6.0] | Meas[N:10000 Mean:-110.9 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.08 m | StdDev: 2.18 m | Neff: 1897 | ResRaw[Mean:0.0 Std:6.0] | Meas[N:10000 Mean:-110.1 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.21 m | StdDev: 2.15 m | Neff: 1817 | ResRaw[Mean:0.0 Std:5.9] | Meas[N:10000 Mean:-110.8 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.31 m | StdDev: 2.11 m | Neff: 1716 | ResRaw[Mean:-0.0 Std:6.1] | Meas[N:10000 Mean:-110.4 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.43 m | StdDev: 2.09 m | Neff: 1608 | ResRaw[Mean:0.0 Std:6.2] | Meas[N:10000 Mean:-110.9 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.58 m | StdDev: 2.04 m | Neff: 1489 | ResRaw[Mean:-0.0 Std:6.5] | Meas[N:10000 Mean:-109.9 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.65 m | StdDev: 2.02 m | Neff: 1373 | ResRaw[Mean:0.0 Std:6.4] | Meas[N:10000 Mean:-110.5 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.73 m | StdDev: 1.99 m | Neff: 1272 | ResRaw[Mean:0.0 Std:6.6] | Meas[N:10000 Mean:-109.9 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.82 m | StdDev: 1.97 m | Neff: 1179 | ResRaw[Mean:-0.0 Std:6.7] | Meas[N:10000 Mean:-110.4 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.86 m | StdDev: 1.96 m | Neff: 1098 | ResRaw[Mean:-0.0 Std:6.8] | Meas[N:10000 Mean:-110.1 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.08 m | StdDev: 1.94 m | Neff: 1026 | ResRaw[Mean:0.0 Std:6.9] | Meas[N:10000 Mean:-110.2 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 38.99 m | StdDev: 1.93 m | Neff: 966 | ResRaw[Mean:0.0 Std:7.1] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.08 m | StdDev: 1.92 m | Neff: 918 | ResRaw[Mean:0.0 Std:7.2] | Meas[N:10000 Mean:-110.5 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.25 m | StdDev: 1.93 m | Neff: 865 | ResRaw[Mean:0.0 Std:7.3] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.31 m | StdDev: 1.94 m | Neff: 809 | ResRaw[Mean:-0.0 Std:7.4] | Meas[N:10000 Mean:-110.6 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.31 m | StdDev: 1.92 m | Neff: 753 | ResRaw[Mean:0.0 Std:7.4] | Meas[N:10000 Mean:-110.2 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.51 m | StdDev: 1.92 m | Neff: 1992 | ResRaw[Mean:-0.0 Std:7.6] | Meas[N:10000 Mean:-110.5 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.58 m | StdDev: 1.91 m | Neff: 1971 | ResRaw[Mean:-0.0 Std:7.5] | Meas[N:10000 Mean:-110.3 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.54 m | StdDev: 1.90 m | Neff: 1920 | ResRaw[Mean:-0.0 Std:7.6] | Meas[N:10000 Mean:-110.1 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.71 m | StdDev: 1.88 m | Neff: 1843 | ResRaw[Mean:-0.0 Std:7.5] | Meas[N:10000 Mean:-110.3 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 39.99 m | StdDev: 1.88 m | Neff: 1716 | ResRaw[Mean:0.0 Std:7.4] | Meas[N:10000 Mean:-110.1 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 40.19 m | StdDev: 1.88 m | Neff: 1524 | ResRaw[Mean:0.0 Std:7.5] | Meas[N:10000 Mean:-110.1 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 40.58 m | StdDev: 1.89 m | Neff: 1266 | ResRaw[Mean:-0.0 Std:7.6] | Meas[N:10000 Mean:-110.4 Std:0.9] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 40.93 m | StdDev: 1.88 m | Neff: 927 | ResRaw[Mean:-0.0 Std:7.9] | Meas[N:10000 Mean:-110.8 Std:1.1] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 41.13 m | StdDev: 1.88 m | Neff: 1967 | ResRaw[Mean:-0.0 Std:7.2] | Meas[N:10000 Mean:-110.5 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 41.24 m | StdDev: 1.88 m | Neff: 1879 | ResRaw[Mean:-0.0 Std:7.0] | Meas[N:10000 Mean:-110.6 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 41.50 m | StdDev: 1.87 m | Neff: 1766 | ResRaw[Mean:0.0 Std:6.9] | Meas[N:10000 Mean:-110.9 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 41.76 m | StdDev: 1.87 m | Neff: 1626 | ResRaw[Mean:-0.0 Std:6.9] | Meas[N:10000 Mean:-110.0 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 41.99 m | StdDev: 1.85 m | Neff: 1482 | ResRaw[Mean:-0.0 Std:6.7] | Meas[N:10000 Mean:-110.5 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 42.20 m | StdDev: 1.84 m | Neff: 1347 | ResRaw[Mean:0.0 Std:6.7] | Meas[N:10000 Mean:-110.6 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 42.30 m | StdDev: 1.82 m | Neff: 1215 | ResRaw[Mean:0.0 Std:6.6] | Meas[N:10000 Mean:-110.6 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 42.49 m | StdDev: 1.80 m | Neff: 1079 | ResRaw[Mean:-0.0 Std:6.6] | Meas[N:10000 Mean:-111.4 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 42.60 m | StdDev: 1.79 m | Neff: 957 | ResRaw[Mean:-0.0 Std:6.6] | Meas[N:10000 Mean:-110.5 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 42.92 m | StdDev: 1.77 m | Neff: 1987 | ResRaw[Mean:-0.0 Std:6.5] | Meas[N:10000 Mean:-110.8 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 43.01 m | StdDev: 1.77 m | Neff: 1955 | ResRaw[Mean:-0.0 Std:6.5] | Meas[N:10000 Mean:-110.4 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:12 [GPU-PF] Error: 43.16 m | StdDev: 1.76 m | Neff: 1912 | ResRaw[Mean:0.0 Std:6.5] | Meas[N:10000 Mean:-110.9 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 43.11 m | StdDev: 1.75 m | Neff: 1869 | ResRaw[Mean:-0.0 Std:6.5] | Meas[N:10000 Mean:-110.6 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 43.33 m | StdDev: 1.76 m | Neff: 1840 | ResRaw[Mean:0.0 Std:6.6] | Meas[N:10000 Mean:-110.3 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 43.28 m | StdDev: 1.78 m | Neff: 1832 | ResRaw[Mean:-0.0 Std:6.6] | Meas[N:10000 Mean:-110.3 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 43.20 m | StdDev: 1.80 m | Neff: 1837 | ResRaw[Mean:0.0 Std:6.6] | Meas[N:10000 Mean:-110.5 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 43.47 m | StdDev: 1.82 m | Neff: 1862 | ResRaw[Mean:0.0 Std:6.9] | Meas[N:10000 Mean:-110.7 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 43.27 m | StdDev: 1.86 m | Neff: 1905 | ResRaw[Mean:-0.0 Std:6.7] | Meas[N:10000 Mean:-111.4 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 43.09 m | StdDev: 1.90 m | Neff: 1942 | ResRaw[Mean:-0.0 Std:6.8] | Meas[N:10000 Mean:-110.7 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 42.86 m | StdDev: 1.95 m | Neff: 1966 | ResRaw[Mean:-0.0 Std:6.9] | Meas[N:10000 Mean:-110.8 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 42.71 m | StdDev: 2.01 m | Neff: 1964 | ResRaw[Mean:0.0 Std:6.9] | Meas[N:10000 Mean:-109.8 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 42.43 m | StdDev: 2.05 m | Neff: 1920 | ResRaw[Mean:-0.0 Std:7.0] | Meas[N:10000 Mean:-110.3 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 42.20 m | StdDev: 2.09 m | Neff: 1823 | ResRaw[Mean:-0.0 Std:7.1] | Meas[N:10000 Mean:-110.3 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 41.96 m | StdDev: 2.14 m | Neff: 1670 | ResRaw[Mean:-0.0 Std:7.2] | Meas[N:10000 Mean:-110.3 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 41.62 m | StdDev: 2.19 m | Neff: 1443 | ResRaw[Mean:0.0 Std:7.3] | Meas[N:10000 Mean:-110.3 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 41.36 m | StdDev: 2.23 m | Neff: 1215 | ResRaw[Mean:-0.0 Std:7.3] | Meas[N:10000 Mean:-110.6 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 40.94 m | StdDev: 2.28 m | Neff: 939 | ResRaw[Mean:0.0 Std:7.6] | Meas[N:10000 Mean:-110.9 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 40.65 m | StdDev: 2.31 m | Neff: 1967 | ResRaw[Mean:-0.0 Std:7.5] | Meas[N:10000 Mean:-110.0 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 40.32 m | StdDev: 2.32 m | Neff: 1882 | ResRaw[Mean:0.0 Std:7.5] | Meas[N:10000 Mean:-110.8 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 40.08 m | StdDev: 2.34 m | Neff: 1758 | ResRaw[Mean:-0.0 Std:7.6] | Meas[N:10000 Mean:-110.3 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.91 m | StdDev: 2.34 m | Neff: 1621 | ResRaw[Mean:0.0 Std:7.6] | Meas[N:10000 Mean:-110.7 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.77 m | StdDev: 2.35 m | Neff: 1507 | ResRaw[Mean:0.0 Std:7.4] | Meas[N:10000 Mean:-110.7 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.47 m | StdDev: 2.38 m | Neff: 1410 | ResRaw[Mean:-0.0 Std:7.6] | Meas[N:10000 Mean:-110.1 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.36 m | StdDev: 2.39 m | Neff: 1327 | ResRaw[Mean:-0.0 Std:7.5] | Meas[N:10000 Mean:-110.7 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.40 m | StdDev: 2.40 m | Neff: 1261 | ResRaw[Mean:0.0 Std:7.3] | Meas[N:10000 Mean:-110.6 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.24 m | StdDev: 2.44 m | Neff: 1214 | ResRaw[Mean:0.0 Std:7.2] | Meas[N:10000 Mean:-110.8 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.17 m | StdDev: 2.45 m | Neff: 1174 | ResRaw[Mean:0.0 Std:7.1] | Meas[N:10000 Mean:-110.3 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.20 m | StdDev: 2.47 m | Neff: 1124 | ResRaw[Mean:-0.0 Std:7.1] | Meas[N:10000 Mean:-110.5 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.14 m | StdDev: 2.48 m | Neff: 1060 | ResRaw[Mean:-0.0 Std:7.0] | Meas[N:10000 Mean:-110.5 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 39.00 m | StdDev: 2.49 m | Neff: 994 | ResRaw[Mean:0.0 Std:6.9] | Meas[N:10000 Mean:-110.7 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 38.69 m | StdDev: 2.49 m | Neff: 905 | ResRaw[Mean:-0.0 Std:6.7] | Meas[N:10000 Mean:-111.0 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 38.48 m | StdDev: 2.49 m | Neff: 1989 | ResRaw[Mean:0.0 Std:6.6] | Meas[N:10000 Mean:-110.8 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 38.29 m | StdDev: 2.48 m | Neff: 1941 | ResRaw[Mean:0.0 Std:6.5] | Meas[N:10000 Mean:-110.8 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 38.01 m | StdDev: 2.45 m | Neff: 1837 | ResRaw[Mean:0.0 Std:6.5] | Meas[N:10000 Mean:-110.2 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 37.65 m | StdDev: 2.42 m | Neff: 1690 | ResRaw[Mean:-0.0 Std:6.3] | Meas[N:10000 Mean:-110.4 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 37.41 m | StdDev: 2.37 m | Neff: 1501 | ResRaw[Mean:-0.0 Std:6.3] | Meas[N:10000 Mean:-110.3 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 36.89 m | StdDev: 2.31 m | Neff: 1285 | ResRaw[Mean:0.0 Std:6.1] | Meas[N:10000 Mean:-110.9 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:18 [GPU-PF] Error: 36.58 m | StdDev: 2.25 m | Neff: 1073 | ResRaw[Mean:0.0 Std:5.9] | Meas[N:10000 Mean:-110.1 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 36.19 m | StdDev: 2.19 m | Neff: 889 | ResRaw[Mean:0.0 Std:5.8] | Meas[N:10000 Mean:-111.0 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 35.93 m | StdDev: 2.15 m | Neff: 1965 | ResRaw[Mean:0.0 Std:5.6] | Meas[N:10000 Mean:-110.2 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 35.82 m | StdDev: 2.12 m | Neff: 1873 | ResRaw[Mean:0.0 Std:5.6] | Meas[N:10000 Mean:-109.9 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 35.47 m | StdDev: 2.11 m | Neff: 1751 | ResRaw[Mean:-0.0 Std:5.6] | Meas[N:10000 Mean:-109.9 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 35.37 m | StdDev: 2.10 m | Neff: 1617 | ResRaw[Mean:-0.0 Std:5.6] | Meas[N:10000 Mean:-110.3 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 35.19 m | StdDev: 2.09 m | Neff: 1477 | ResRaw[Mean:-0.0 Std:5.7] | Meas[N:10000 Mean:-110.7 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 34.96 m | StdDev: 2.08 m | Neff: 1330 | ResRaw[Mean:0.0 Std:5.7] | Meas[N:10000 Mean:-110.9 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 34.82 m | StdDev: 2.09 m | Neff: 1177 | ResRaw[Mean:-0.0 Std:5.8] | Meas[N:10000 Mean:-110.4 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 34.63 m | StdDev: 2.09 m | Neff: 1023 | ResRaw[Mean:-0.0 Std:5.9] | Meas[N:10000 Mean:-110.4 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 34.53 m | StdDev: 2.09 m | Neff: 877 | ResRaw[Mean:-0.0 Std:5.9] | Meas[N:10000 Mean:-110.2 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 34.13 m | StdDev: 2.10 m | Neff: 1952 | ResRaw[Mean:0.0 Std:6.1] | Meas[N:10000 Mean:-110.0 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 33.96 m | StdDev: 2.11 m | Neff: 1844 | ResRaw[Mean:-0.0 Std:6.1] | Meas[N:10000 Mean:-110.3 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 33.80 m | StdDev: 2.12 m | Neff: 1677 | ResRaw[Mean:0.0 Std:6.3] | Meas[N:10000 Mean:-109.8 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 33.51 m | StdDev: 2.12 m | Neff: 1472 | ResRaw[Mean:-0.0 Std:6.4] | Meas[N:10000 Mean:-110.1 Std:0.8] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 33.40 m | StdDev: 2.12 m | Neff: 1288 | ResRaw[Mean:-0.0 Std:6.4] | Meas[N:10000 Mean:-110.5 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 33.31 m | StdDev: 2.12 m | Neff: 1146 | ResRaw[Mean:0.0 Std:6.2] | Meas[N:10000 Mean:-110.3 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 33.24 m | StdDev: 2.12 m | Neff: 1004 | ResRaw[Mean:-0.0 Std:6.4] | Meas[N:10000 Mean:-110.8 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:18:23 [GPU-PF] Error: 32.92 m | StdDev: 2.12 m | Neff: 873 | ResRaw[Mean:-0.0 Std:6.4] | Meas[N:10000 Mean:-110.4 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
